,F10A3,F10A5,F10B3,F10B5,F10C1,F10C3,F10C4,F10D1,F10D5,F10E3,F10E5,F10F1,F10F3,F10F5,F10G2,F11A3,F11A6,F11B1,F11B2,F11B5,F11C2,F11D1,F11D2,F11D4,F11G3,F11G4,F12B1,F12B2,F12B3,F12C6,F12D4,F12E1,F12E4,F12E5,F12E6,F12F1,F12F5,F12G1,F15A3,F15A5,F15A6,F15B5,F15C5,F15C6,F15C8,F15D1,F15D2,F15E1,F15E2,F15E4,F15E5,F15E7,F15F1,F15F3,F15F5,F15F6,F15F8,F15H1,F15H5,F16A2,F16A4,F16A5,F16B1,F16B2,F16B3,F16B6,F16C1,F16D6,F16F4,F16G3,F16G4,F16G6,F17A7,F17B1,F17B7,F17C1,F17C2,F17C7,F17D6,F17E6,F17E7,F17F3,F17F5,F17G3,F17G5,F18B2,F18B4,F18C4,F18D2,F18E1,F18E2,F18F2,F3F1,F5A2,F5A4,F5B1,F5B2,F5B3,F5B4,F5C1,F5C2,F5D1,F5E2,F5E4,F5F2,F5G2,F6A4,F6B2,F6B4,F6C2,F6C4,F6D2,F6E2,F6E4,F6F2,F6F4,F6G2,F6G3,F7A3,F7A6,F7B1,F7B2,F7B4,F7B5,F7B6,F7C1,F7C2,F7C6,F7D2,F7D3,F7D4,F7D6,F7E2,F7E6,F7F2,F7F3,F7F6,F7G2,F7G5,F8A1,F8A2,F8B2,F8B4,F8B5,F8C5,F8D3,F8D4,F8E6,F8G1,F8G2,F9A2,F9A3,F9A4,F9A5,F9B4,F9B6,F9C5,F9D3,F9D6,F9F2,F9F3,F9G3
F7B4,0.2222222222222222,1.0,1.0,0.2222222222222222,1.0,0.11111111111111116,1.0,0.8888888888888888,1.0,1.0,0.0,0.11111111111111116,1.0,1.0,0.2222222222222222,0.33333333333333337,0.8571428571428572,1.0,1.0,1.0,0.0,0.33333333333333337,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8571428571428572,1.0,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,0.33333333333333337,1.0,0.6666666666666667,1.0,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.7777777777777778,1.0,1.0,1.0,0.33333333333333337,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.11111111111111116,0.6666666666666667,0.2222222222222222,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.8888888888888888,1.0,0.6666666666666667,1.0,1.0,0.33333333333333337,0.8571428571428572,0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.8333333333333334,0.11111111111111116,0.7142857142857143,0.8888888888888888,0.33333333333333337,0.33333333333333337,0.75,0.7777777777777778,1.0,0.75,0.6666666666666667,1.0,0.8571428571428572,0.6666666666666667,0.6666666666666667,0.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.33333333333333337,1.0,0.5555555555555556,1.0,1.0,0.5,1.0,0.2222222222222222,0.5555555555555556,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111111111111116,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.11111111111111116,0.2222222222222222,0.4444444444444444,1.0,0.8571428571428572,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.5555555555555556
F7B5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
F7B6,0.4545454545454546,1.0,1.0,0.0,1.0,0.5454545454545454,0.4,0.0,1.0,1.0,0.4545454545454546,0.18181818181818177,0.7142857142857143,0.625,0.9090909090909091,0.09090909090909094,0.8571428571428572,0.9090909090909091,0.4545454545454546,0.6,0.2727272727272727,0.18181818181818177,1.0,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,0.8888888888888888,0.7777777777777778,1.0,0.2727272727272727,0.8571428571428572,0.7777777777777778,0.6,1.0,0.36363636363636365,0.7272727272727273,1.0,1.0,1.0,1.0,0.6363636363636364,1.0,0.6363636363636364,0.8181818181818181,0.6363636363636364,0.7272727272727273,0.6666666666666667,0.4,0.7272727272727273,0.9090909090909091,1.0,1.0,0.6363636363636364,1.0,1.0,0.5555555555555556,0.36363636363636365,1.0,0.33333333333333337,0.36363636363636365,0.8333333333333334,0.6363636363636364,1.0,0.5454545454545454,1.0,1.0,1.0,1.0,0.6,0.4545454545454546,1.0,0.6363636363636364,1.0,0.8181818181818181,1.0,0.4545454545454546,1.0,1.0,1.0,0.9,0.5454545454545454,0.18181818181818177,0.7272727272727273,0.36363636363636365,0.8181818181818181,1.0,1.0,1.0,0.6,0.8333333333333334,0.0,1.0,1.0,0.8181818181818181,0.7272727272727273,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,1.0,0.18181818181818177,1.0,0.5,1.0,0.9090909090909091,1.0,1.0,0.6363636363636364,0.6363636363636364,0.6666666666666667,1.0,1.0,0.75,0.0,0.09090909090909094,0.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.5,0.5,0.36363636363636365,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.9090909090909091,0.6666666666666667,1.0,1.0,0.5454545454545454,0.7272727272727273,0.7272727272727273,1.0,1.0,0.6666666666666667,1.0,1.0,0.75,1.0,0.5,1.0,0.8181818181818181,0.7272727272727273,0.875,0.8888888888888888,0.5454545454545454,1.0,0.7272727272727273
F7C1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
F7C2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5
F7C6,0.5,1.0,1.0,0.33333333333333337,1.0,0.16666666666666663,1.0,0.33333333333333337,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.16666666666666663,0.5,0.33333333333333337,0.6666666666666667,1.0,0.8,0.0,1.0,1.0,0.16666666666666663,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,0.33333333333333337,0.8333333333333334,1.0,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.8333333333333334,0.0,0.8333333333333334,0.5,0.8333333333333334,0.5,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.16666666666666663,0.33333333333333337,1.0,0.8333333333333334,0.6666666666666667,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.5,1.0,1.0,0.33333333333333337,0.0,1.0,1.0,1.0,0.5,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.33333333333333337,0.0,1.0,1.0,0.8333333333333334,1.0,0.0,1.0,0.5,1.0,0.8333333333333334,0.0,0.6,0.0,0.0,0.16666666666666663,0.0,0.0,0.75,0.5,0.6666666666666667,1.0,1.0,1.0,0.6666666666666667,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666667,1.0,0.8333333333333334,0.16666666666666663,1.0,0.6666666666666667
F7D2,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0
F7D3,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0
F7D4,0.5769230769230769,0.0,1.0,0.11538461538461542,1.0,0.3076923076923077,0.7,0.46153846153846156,0.0,1.0,0.34615384615384615,0.15384615384615385,0.4285714285714286,0.25,0.6923076923076923,0.15384615384615385,1.0,0.6,0.2857142857142857,0.4,0.23076923076923073,0.3846153846153846,0.6,0.6956521739130435,0.6538461538461539,0.5,0.0,0.0,0.2222222222222222,0.33333333333333337,1.0,0.3076923076923077,0.7142857142857143,0.7777777777777778,0.19999999999999996,0.0,0.3846153846153846,0.5333333333333333,1.0,0.75,0.6799999999999999,1.0,0.5294117647058824,1.0,0.6842105263157895,0.5384615384615384,0.5384615384615384,0.4,0.6666666666666667,0.19999999999999996,0.7142857142857143,0.5769230769230769,1.0,1.0,0.65,1.0,0.25,0.7777777777777778,0.5833333333333333,1.0,0.5,0.34615384615384615,0.6666666666666667,0.7307692307692308,0.4285714285714286,0.42105263157894735,0.33333333333333337,0.5714285714285714,1.0,1.0,0.8,0.4736842105263158,0.75,0.5,0.7142857142857143,0.8,1.0,0.5384615384615384,1.0,1.0,1.0,0.7,0.6666666666666667,0.6111111111111112,0.7142857142857143,0.6,0.8571428571428572,0.5,0.5,0.4666666666666667,0.4,0.8333333333333334,0.23076923076923073,0.7142857142857143,0.7777777777777778,0.5769230769230769,0.6538461538461539,0.875,0.7777777777777778,0.5714285714285714,0.25,0.6666666666666667,0.0,0.8571428571428572,0.5,0.6666666666666667,0.3076923076923077,1.0,0.5,0.19999999999999996,0.6842105263157895,0.9,0.6,0.5,0.6428571428571428,0.33333333333333337,1.0,1.0,0.5,0.3076923076923077,0.1923076923076923,1.0,1.0,1.0,0.36363636363636365,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.8666666666666667,0.33333333333333337,0.75,1.0,0.3846153846153846,0.5769230769230769,0.5,0.0,0.5714285714285714,0.6666666666666667,0.75,1.0,0.25,1.0,0.6,0.0,0.7777777777777778,0.6428571428571428,0.25,0.33333333333333337,0.5,0.6538461538461539,0.8666666666666667
F7D6,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
F7E2,0.8,1.0,1.0,0.0,1.0,0.0,1.0,0.19999999999999996,1.0,0.0,0.4,0.8,1.0,1.0,0.19999999999999996,0.4,0.6,0.19999999999999996,1.0,1.0,0.0,1.0,1.0,0.19999999999999996,0.4,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,0.8,1.0,1.0,0.19999999999999996,1.0,1.0,0.75,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.4,1.0,1.0,0.4,0.4,0.75,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.0,0.8,0.6,0.8,0.6,1.0,0.6,0.8,1.0,0.8,0.5,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,0.6,0.0,1.0,0.6,0.19999999999999996,1.0,0.6,1.0,0.8,1.0,0.6666666666666667,1.0,0.6,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,1.0,0.75,0.4,0.19999999999999996,0.0,1.0,1.0,0.8,1.0,0.0,0.6,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.6,0.4,0.6,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.8,1.0,0.6,0.6,1.0,1.0,0.19999999999999996,0.6,0.8
F7E6,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
F7F2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
F7F3,0.125,0.0,0.0,0.10606060606060608,0.0,0.1333333333333333,0.09999999999999998,0.09090909090909094,0.0,0.0,0.13559322033898302,0.10909090909090913,0.0,0.0,0.09999999999999998,0.10909090909090913,0.0,0.0,0.0,0.0,0.08196721311475408,0.17142857142857137,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.15384615384615385,0.06666666666666665,0.0,0.0,0.07999999999999996,0.0,0.05882352941176472,0.19999999999999996,0.1578947368421053,0.17948717948717952,0.06666666666666665,0.09999999999999998,0.0,0.0,0.0,0.08333333333333337,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.13725490196078427,0.0,0.13793103448275867,0.0,0.052631578947368474,0.0,0.1428571428571429,1.0,0.0,0.4,0.052631578947368474,0.375,0.0625,0.5714285714285714,0.19999999999999996,0.4285714285714286,0.3076923076923077,0.1428571428571429,0.0,0.0,0.19999999999999996,0.16666666666666663,0.2777777777777778,0.1428571428571429,0.050000000000000044,0.1428571428571429,0.0,0.0,0.06666666666666665,0.0,0.33333333333333337,0.1228070175438597,0.1428571428571429,0.4444444444444444,0.20408163265306123,0.12121212121212122,0.0,0.11111111111111116,0.2857142857142857,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.14516129032258063,0.0,0.0,0.0,0.1578947368421053,0.09999999999999998,0.07999999999999996,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.125,0.1428571428571429,0.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.5,0.0,0.13725490196078427,0.13888888888888884,0.07894736842105265,0.0,0.4285714285714286,0.0,0.5,0.0,0.0,0.0,0.09999999999999998,0.0,0.16666666666666663,0.0,0.0,0.0,0.02777777777777779,0.1923076923076923,0.1333333333333333
F7F6,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
F7G2,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
F7G5,0.25,1.0,1.0,0.25,1.0,0.0,0.75,0.0,1.0,1.0,0.5,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.25,0.25,1.0,0.75,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6666666666666667,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.5,1.0,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.6666666666666667,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.25,1.0,0.75
